age,CO2
90000,252.31037151702787
89000,255.97394220846235
88000,260.39763033175353
87000,260.91431064572424
86000,264.4047120418848
85000,266.272303030303
84000,266.21169696969696
83000,270.2229419703104
82000,273.0619109947644
81000,271.8442996742671
80000,265.19934853420193
79000,272.0826923076923
78000,272.98373015873017
77000,280.35696551724135
76000,290.3253799392097
75000,285.15951704545455
74000,285.4114713216958
73000,273.82837078651687
72000,258.47394285714284
71000,243.96368260427263
70000,240.29606837606838
69000,235.7079702444208
68000,239.89400479616305
67000,247.56786570743404
66000,225.82106446776612
65000,201.57402285027058
64000,204.27997594708359
63000,205.0822829964328
62000,204.9039239001189
61000,209.64757281553398
60000,214.50194174757283
59000,219.35631067961165
58000,220.62167313801623
57000,220.90405930109424
56000,221.18644546417224
55000,218.45964306275187
54000,215.67652173913044
53000,213.24173913043478
52000,210.80695652173912
51000,207.4541996830428
50000,202.31949286846276
49000,197.18478605388273
48000,192.23618700667882
47000,188.10746812386157
46000,188.02331676457297
45000,191.41238138273835
44000,194.80144600090375
43000,198.19051061906913
42000,201.40435087719297
41000,203.22891228070176
40000,205.05347368421053
39000,206.0169590643275
38000,204.5549707602339
37000,203.09298245614036
36000,202.58167872648337
35000,206.2864544138929
34000,209.99123010130245
33000,213.696005788712
32000,217.97199281867145
31000,222.46032315978454
30000,226.94865350089765
29000,229.39721819762386
28000,228.61483627933933
27000,227.83245436105477
26000,227.05007244277022
25000,234.8655462184874
24000,240.73881090008257
23000,242.63806771263418
22000,244.5373245251858
21000,246.4365813377374
20000,246.37463516330786
19000,247.0295678544352
18000,250.592873388931
17000,254.15617892342684
16000,257.71948445792265
15000,261.2827899924185
14000,264.56742514970057
13000,261.3338922155689
12000,258.92067331670825
11000,257.89822942643394
10000,256.8757855361596
9000,255.85334164588528
8000,254.23061224489794
7000,251.54532760472608
6000,253.8903536977492
5000,261.28585209003217
4000,267.59726618705037
3000,271.62604316546765
2000,274.91270057111774
1000,275.8101713353277
0,276.7076420995377
